web-scraper-order,web-scraper-start-url,Data002,Data002-href,Noms,Prix,Adresse,Image-src
"1739062703-759","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton  ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4600147","Mouton  ladoum","750 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4705081_uploaded_image2_1713794349.jpeg"
"1739062705-760","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Bali bali","https://sn.coinafrique.com/annonce/moutons/mouton-bali-bali-4623542","Mouton Bali bali","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4739472_uploaded_image1_1715522415.jpg"
"1739062707-761","https://sn.coinafrique.com/categorie/moutons?page=1","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4634393","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5069347_uploaded_image1_1733004132.jpg"
"1739062710-762","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4635646","Mouton ladoum","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062712-763","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4666295","Mouton","200 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062715-764","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4671961","Mouton","250 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062717-765","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4677640","Mouton","320 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062720-766","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton tchadienne","https://sn.coinafrique.com/annonce/moutons/mouton-tchadienne-4678964","Mouton tchadienne","275 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4678964_uploaded_image1_1712396100.jpg"
"1739062722-767","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton soudanais","https://sn.coinafrique.com/annonce/moutons/mouton-soudanais-4678969","Mouton soudanais","385 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4741635_uploaded_image1_1715623935.jpg"
"1739062724-768","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4703472","Mouton Ladoum","500 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062727-769","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4703542","Mouton","350 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062730-770","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4705081","Mouton Ladoum","1 300 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4705081_uploaded_image2_1713794349.jpeg"
"1739062732-771","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4708924","Mouton","300 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4708924_uploaded_image1_1713971615.jpg"
"1739062734-772","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-4715180","Mouton Azawat","280 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4715180_uploaded_image1_1714322575.jpg"
"1739062737-773","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4720592","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062740-774","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4721626","Mouton","220 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062742-775","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4721636","Mouton","190 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062744-776","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4680580","Mouton","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5164450_uploaded_image1_1738427830.jpg"
"1739062747-777","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4725585","Mouton","300 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062750-778","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4725589","Mouton","275 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062752-779","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4725591","Mouton","300 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062755-780","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4719240","Mouton Ladoum","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4719240_uploaded_image1_1714554654.jpg"
"1739062757-781","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4731309","Mouton","175 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062760-782","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4735916","Mouton","350 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062764-783","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4739472","Mouton","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4739472_uploaded_image1_1715522415.jpg"
"1739062766-784","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4741635","Mouton","375 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062769-785","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4741757","Mouton","500 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062772-786","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4747250","Mouton","275 000 CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4747250_uploaded_image1_1715876701.jpg"
"1739062774-787","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4748231","Mouton","150 000 CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4748231_uploaded_image1_1715934057.jpg"
"1739062777-788","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4757844","Mouton","Prix sur demande","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_4757844_uploaded_image1_1716459279.jpg"
"1739062780-789","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4761802","Mouton Ladoum","500 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4761802_uploaded_image1_1716641179.jpg"
"1739062782-790","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4766880","Mouton","300 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062785-791","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4767940","Mouton","90 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_5064469_uploaded_image1_1732724549.jpg"
"1739062787-792","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4769840","Mouton","125 000 CFA","Gassane, Sénégal","https://images.coinafrique.com/thumb_4769840_uploaded_image1_1717055825.jpg"
"1739062790-793","https://sn.coinafrique.com/categorie/moutons?page=1","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4773721","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062793-794","https://sn.coinafrique.com/categorie/moutons?page=1","Moutons de Tabaski","https://sn.coinafrique.com/annonce/moutons/moutons-de-tabaski-4777233","Moutons de Tabaski","320 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4795886_uploaded_image1_1718392315.jpg"
"1739062796-795","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4777249","Mouton","275 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062799-796","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-4780599","Mouton Azawat","160 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_4780599_uploaded_image1_1717584331.jpg"
"1739062801-797","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4787368","Mouton","195 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787368_uploaded_image1_1717940799.jpg"
"1739062804-798","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4787372","Mouton","350 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739062806-799","https://sn.coinafrique.com/categorie/moutons?page=1","Bélier","https://sn.coinafrique.com/annonce/moutons/belier-4788927","Bélier","300 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4788927_uploaded_image1_1718028874.jpg"
"1739062809-800","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4789672","Mouton","270 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789672_uploaded_image1_1718065178.jpg"
"1739062812-801","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4791149","Mouton","125 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4791149_uploaded_image1_1718136046.jpg"
"1739062815-802","https://sn.coinafrique.com/categorie/moutons?page=1","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4792297","Moutons","320 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062817-803","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4795886","Mouton","150 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062820-804","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4754458","Mouton ladoum","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4754458_uploaded_image1_1716290235.jpg"
"1739062822-805","https://sn.coinafrique.com/categorie/moutons?page=1","Foin","https://sn.coinafrique.com/annonce/moutons/foin-4807498","Foin","4 700 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4807498_uploaded_image1_1719210756.jpg"
"1739062824-806","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton tabaski Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-azawat-4785420","Mouton tabaski Azawat","265 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4785420_uploaded_image1_1717796700.jpg"
"1739062827-807","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4785428","Mouton","170 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062829-808","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-4785437","Mouton Tabaski","250 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4786370_uploaded_image1_1717857322.jpg"
"1739062832-809","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4794035","Mouton","225 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062834-810","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-4786370","Mouton tabaski","250 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4786370_uploaded_image1_1717857322.jpg"
"1739062837-811","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4794716","Mouton","225 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062839-812","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4789073","Mouton","160 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062842-813","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4840583","Mouton Ladoum","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5069347_uploaded_image1_1733004132.jpg"
"1739062844-814","https://sn.coinafrique.com/categorie/moutons?page=1","Femelle Ladoum","https://sn.coinafrique.com/annonce/moutons/femelle-ladoum-4848659","Femelle Ladoum","400 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062846-815","https://sn.coinafrique.com/categorie/moutons?page=1","Femelle ladoum noir et blanc","https://sn.coinafrique.com/annonce/moutons/femelle-ladoum-noir-et-blanc-4852565","Femelle ladoum noir et blanc","400 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4852565_uploaded_image1_1721485586.jpg"
"1739062849-816","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4853595","Mouton","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_5064469_uploaded_image1_1732724549.jpg"
"1739062851-817","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4879970","Mouton","75 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4879970_uploaded_image1_1722945913.jpg"
"1739062854-818","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4882545","Mouton Ladoum","270 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5069347_uploaded_image1_1733004132.jpg"
"1739062856-819","https://sn.coinafrique.com/categorie/moutons?page=1","Ladoum Mix","https://sn.coinafrique.com/annonce/moutons/ladoum-mix-4885680","Ladoum Mix","250 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885680_uploaded_image1_1723205050.jpg"
